1	0
0.731261565	0.02430631
0.594366478	0.024711141
0.510689652	0.022813818
0.46068113	0.023661299
0.42097187	0.023310287
0.395734478	0.021767353
0.369363217	0.022082572
0.356276391	0.021044396
0.345458739	0.021762003
0.338423261	0.020124366
0.331916957	0.021050002
0.337642043	0.021256608
0.338499174	0.020843437
0.341454522	0.02120484
0.34102787	0.022280013
0.341579739	0.021291427
0.345697435	0.02191574
0.343080522	0.0219523
0.339054435	0.022275827
0.337257826	0.02127936
0.346697826	0.020995697
0.33951287	0.020334205
0.34226787	0.021221408
0.341250957	0.020313366
0.344327217	0.020570499
0.340815217	0.021000964
0.344369957	0.020096913
0.334203696	0.021458468
0.340847957	0.020610595
0.340046565	0.020221144
0.335379957	0.019596259
0.342680043	0.020520737
0.338374043	0.020799344
0.337781435	0.019932737
0.338360565	0.020415265
0.33470087	0.019544964
0.338461348	0.020483539
0.337402565	0.019037172
0.337254652	0.019545596
0.327650435	0.019562499
0.334373522	0.02035047
0.332312391	0.020197727
0.33420713	0.020260639
0.333993696	0.020249803
0.336425	0.019267712
0.335454304	0.019668084
0.328768174	0.019664044
0.341200783	0.020444792
0.327572609	0.01972189
0.336023652	0.019451024
0.330263478	0.019574369
0.334973783	0.018715185
0.332606087	0.020047744
0.334386174	0.019515149
0.332594261	0.020046381
0.326154565	0.019015583
0.331850565	0.019476411
0.336049565	0.019977712
0.329746348	0.020071457
0.327070435	0.019416242
0.33368987	0.018459299
0.328955783	0.019705902
0.33077087	0.018659697
0.323692913	0.018785817
0.330102391	0.01897009
0.323104565	0.018167162
0.324676609	0.018263254
0.326849	0.018614819
0.323687174	0.018876606
0.328630522	0.018963939
0.328831087	0.019125209
0.323121348	0.019476603
0.326891348	0.019573699
0.324910739	0.019114683
0.329086391	0.01899585
0.322750261	0.019333893
0.325119913	0.019935469
0.325083652	0.019172786
0.324248696	0.019257699
