1	0
0.708296556	0.030793511
0.550980889	0.033488752
0.444481111	0.029248337
0.382192333	0.026733788
0.344347667	0.025531491
0.311114222	0.02235097
0.301484333	0.023766098
0.280113444	0.016762347
0.261785333	0.016941288
0.252556667	0.021554661
0.241844667	0.017678805
0.235789111	0.009241991
0.230698667	0.011067862
0.222850111	0.015089842
0.228648222	0.010102138
0.229033222	0.01322369
0.233214556	0.012002273
0.231668667	0.012103086
0.231917111	0.012308757
0.249140333	0.015326408
0.254823333	0.018134346
0.242868444	0.013255388
0.252683667	0.012006843
0.250335889	0.014635399
0.253712111	0.014583548
0.248540778	0.008414869
0.239368889	0.011643281
0.249482889	0.013626517
0.250708	0.013189716
0.249743111	0.013483698
0.249089556	0.010182755
0.240384111	0.013517287
0.238899556	0.009904388
0.241223889	0.009001516
0.234572889	0.014457233
0.232536333	0.007370845
0.244745667	0.0139268
0.238871667	0.011150037
0.241932444	0.011870604
0.235695333	0.009392675
0.232839889	0.011942597
0.230674111	0.011238221
0.227746778	0.008362726
0.239915333	0.01209934
0.236146556	0.0105282
0.235841333	0.008144409
0.239454111	0.012616592
0.243905222	0.012264722
0.229340444	0.010559815
0.232851667	0.011359505
0.236947556	0.014079341
0.226432	0.010635896
0.226257556	0.008236936
0.230126889	0.010663975
0.235951444	0.011126395
0.225938222	0.006767669
0.223688444	0.009022114
0.226738222	0.011583867
0.232132222	0.011621065
0.225391333	0.008569273
0.239237	0.01341111
0.221683444	0.009026489
0.224744222	0.008543219
0.227262778	0.008052773
0.225245667	0.006932575
0.227815444	0.012009496
0.237902222	0.010631483
0.230052556	0.013818642
0.220343889	0.011316558
0.222198222	0.010017027
0.219315333	0.006891756
0.222692	0.012267592
0.214561333	0.008411593
0.222871778	0.006656482
0.228241667	0.013198532
0.222424222	0.008926775
0.221125889	0.009567037
0.220564333	0.008374704
0.218136444	0.010003974
0.221390556	0.010395414
0.217104222	0.007906003
0.233679	0.008802832
0.225846444	0.008537393
0.216715111	0.010798761
0.210788889	0.009083627
0.217494444	0.009145162
0.221496778	0.009686953
0.219155778	0.008962987
0.227299333	0.009041904
0.219135111	0.010076132
0.218859111	0.010235217
0.212911	0.008658457
0.227092	0.01224943
0.218476222	0.007082043
0.216984778	0.007495882
0.214164111	0.010347901
0.224394889	0.011503834
0.210485	0.009728573
0.218558667	0.009742232
0.207052444	0.008860605
0.211797111	0.009758466
0.209425667	0.010644279
0.216054444	0.007100122
0.217160778	0.010255127
0.213345556	0.009686541
0.219159111	0.009963998
0.221921	0.006507336
0.218765556	0.009878252
0.217489889	0.014632479
0.206134333	0.00893307
0.217011889	0.009833492
0.214406444	0.007603897
0.221720111	0.009440584
0.212146111	0.006912988
0.205238333	0.010649928
0.205919444	0.007583294
0.215323778	0.007925842
0.210373111	0.011804497
0.205348556	0.007696931
0.212103333	0.008146722
0.214409556	0.011234551
0.215738444	0.007023742
0.219064	0.005085422
0.209435667	0.008123861
0.210987889	0.010304401
0.211772444	0.010000518
0.208388	0.009734719
0.215554222	0.009100649
0.206667111	0.00854539
0.208231222	0.01039094
0.199597889	0.007358414
0.211934556	0.009575127
0.203760333	0.008940802
0.199924111	0.010967039
0.214425778	0.012754982
0.205533111	0.007520207
0.216142556	0.007599962
0.206114556	0.007637041
0.210677444	0.009492853
0.214784889	0.009665485
0.208903111	0.008472191
0.204204	0.008080744
0.216185889	0.010271405
0.198733889	0.009014436
0.210911778	0.008857657
0.215799556	0.009948593
0.210258333	0.00767062
0.206851333	0.009402972
0.203744333	0.009030142
0.211295889	0.009291654
0.201668556	0.010119995
0.207106667	0.008004581
0.205569667	0.009222701
0.210815667	0.006720323
0.202745	0.010408442
0.204087778	0.006468069
0.205781889	0.009506312
0.210971222	0.00874918
0.217044111	0.009801069
